Iteracao,Prob_Manter,Prob_Trocar
8160,0.341789,0.658211
8161,0.341870,0.658130
8162,0.341828,0.658172
8163,0.341786,0.658214
8164,0.341867,0.658133
8165,0.341825,0.658175
8166,0.341783,0.658217
8167,0.341741,0.658259
8168,0.341822,0.658178
8169,0.341780,0.658220
8170,0.341738,0.658262
8171,0.341696,0.658304
8172,0.341654,0.658346
8173,0.341613,0.658387
8174,0.341571,0.658429
8175,0.341529,0.658471
8176,0.341487,0.658513
8177,0.341446,0.658554
8178,0.341404,0.658596
8179,0.341484,0.658516
8180,0.341443,0.658557
8181,0.341523,0.658477
8182,0.341481,0.658519
8183,0.341562,0.658438
8184,0.341520,0.658480
8185,0.341478,0.658522
8186,0.341437,0.658563
8187,0.341517,0.658483
8188,0.341475,0.658525
8189,0.341434,0.658566
8190,0.341392,0.658608
8191,0.341350,0.658650
8192,0.341309,0.658691
8193,0.341267,0.658733
8194,0.341225,0.658775
8195,0.341184,0.658816
8196,0.341142,0.658858
8197,0.341222,0.658778
8198,0.341181,0.658819
8199,0.341139,0.658861
8200,0.341098,0.658902
8201,0.341178,0.658822
8202,0.341258,0.658742
8203,0.341217,0.658783
8204,0.341175,0.658825
8205,0.341255,0.658745
8206,0.341336,0.658664
8207,0.341416,0.658584
8208,0.341374,0.658626
8209,0.341455,0.658545
8210,0.341535,0.658465
8211,0.341493,0.658507
8212,0.341573,0.658427
8213,0.341532,0.658468
8214,0.341490,0.658510
8215,0.341449,0.658551
8216,0.341407,0.658593
8217,0.341365,0.658635
8218,0.341446,0.658554
8219,0.341404,0.658596
8220,0.341484,0.658516
8221,0.341564,0.658436
8222,0.341523,0.658477
8223,0.341481,0.658519
8224,0.341440,0.658560
8225,0.341520,0.658480
8226,0.341478,0.658522
8227,0.341437,0.658563
8228,0.341395,0.658605
8229,0.341354,0.658646
8230,0.341312,0.658688
8231,0.341392,0.658608
8232,0.341351,0.658649
8233,0.341309,0.658691
8234,0.341268,0.658732
8235,0.341348,0.658652
8236,0.341306,0.658694
8237,0.341265,0.658735
8238,0.341345,0.658655
8239,0.341304,0.658696
8240,0.341383,0.658617
8241,0.341342,0.658658
8242,0.341301,0.658699
8243,0.341259,0.658741
8244,0.341218,0.658782
8245,0.341298,0.658702
8246,0.341256,0.658744
8247,0.341215,0.658785
8248,0.341174,0.658826
8249,0.341132,0.658868
8250,0.341212,0.658788
8251,0.341171,0.658829
8252,0.341251,0.658749
8253,0.341209,0.658791
8254,0.341168,0.658832
8255,0.341127,0.658873
8256,0.341206,0.658794
8257,0.341165,0.658835
8258,0.341245,0.658755
8259,0.341204,0.658796
8260,0.341162,0.658838
8261,0.341121,0.658879
8262,0.341201,0.658799
8263,0.341159,0.658841
8264,0.341239,0.658761
8265,0.341198,0.658802
8266,0.341157,0.658843
8267,0.341115,0.658885
8268,0.341074,0.658926
8269,0.341033,0.658967
8270,0.340992,0.659008
8271,0.341071,0.658929
8272,0.341030,0.658970
8273,0.340989,0.659011
8274,0.340948,0.659052
8275,0.340906,0.659094
8276,0.340865,0.659135
8277,0.340945,0.659055
8278,0.341024,0.658976
8279,0.341104,0.658896
8280,0.341063,0.658937
8281,0.341022,0.658978
8282,0.341101,0.658899
8283,0.341060,0.658940
8284,0.341019,0.658981
8285,0.340978,0.659022
8286,0.340937,0.659063
8287,0.340895,0.659105
8288,0.340854,0.659146
8289,0.340813,0.659187
8290,0.340893,0.659107
8291,0.340852,0.659148
8292,0.340810,0.659190
8293,0.340769,0.659231
8294,0.340728,0.659272
8295,0.340808,0.659192
8296,0.340767,0.659233
8297,0.340846,0.659154
8298,0.340805,0.659195
8299,0.340764,0.659236
8300,0.340723,0.659277
8301,0.340802,0.659198
8302,0.340882,0.659118
8303,0.340961,0.659039
8304,0.341040,0.658960
8305,0.340999,0.659001
8306,0.340958,0.659042
8307,0.340917,0.659083
8308,0.340997,0.659003
8309,0.341076,0.658924
8310,0.341155,0.658845
8311,0.341114,0.658886
8312,0.341073,0.658927
8313,0.341032,0.658968
8314,0.340991,0.659009
8315,0.341070,0.658930
8316,0.341029,0.658971
8317,0.341109,0.658891
8318,0.341068,0.658932
8319,0.341027,0.658973
8320,0.340986,0.659014
8321,0.341065,0.658935
8322,0.341024,0.658976
8323,0.341103,0.658897
8324,0.341062,0.658938
8325,0.341021,0.658979
8326,0.340980,0.659020
8327,0.341059,0.658941
8328,0.341018,0.658982
8329,0.340977,0.659023
8330,0.340936,0.659064
8331,0.340895,0.659105
8332,0.340855,0.659145
8333,0.340814,0.659186
8334,0.340773,0.659227
8335,0.340852,0.659148
8336,0.340811,0.659189
8337,0.340890,0.659110
8338,0.340969,0.659031
8339,0.340928,0.659072
8340,0.340887,0.659113
8341,0.340966,0.659034
8342,0.340925,0.659075
8343,0.340885,0.659115
8344,0.340964,0.659036
8345,0.340923,0.659077
8346,0.341002,0.658998
8347,0.340961,0.659039
8348,0.340920,0.659080
8349,0.340999,0.659001
8350,0.340958,0.659042
8351,0.341037,0.658963
8352,0.340996,0.659004
8353,0.340955,0.659045
8354,0.340915,0.659085
8355,0.340993,0.659007
8356,0.340953,0.659047
8357,0.341031,0.658969
8358,0.340991,0.659009
8359,0.340950,0.659050
8360,0.340909,0.659091
8361,0.340868,0.659132
8362,0.340947,0.659053
8363,0.340906,0.659094
8364,0.340866,0.659134
8365,0.340825,0.659175
8366,0.340784,0.659216
8367,0.340863,0.659137
8368,0.340822,0.659178
8369,0.340781,0.659219
8370,0.340741,0.659259
8371,0.340700,0.659300
8372,0.340779,0.659221
8373,0.340738,0.659262
8374,0.340817,0.659183
8375,0.340776,0.659224
8376,0.340735,0.659265
8377,0.340695,0.659305
8378,0.340773,0.659227
8379,0.340852,0.659148
8380,0.340931,0.659069
8381,0.340890,0.659110
8382,0.340849,0.659151
8383,0.340809,0.659191
8384,0.340768,0.659232
8385,0.340847,0.659153
8386,0.340806,0.659194
8387,0.340765,0.659235
8388,0.340725,0.659275
8389,0.340684,0.659316
8390,0.340763,0.659237
8391,0.340841,0.659159
8392,0.340801,0.659199
8393,0.340879,0.659121
8394,0.340839,0.659161
8395,0.340798,0.659202
8396,0.340877,0.659123
8397,0.340836,0.659164
8398,0.340795,0.659205
8399,0.340755,0.659245
8400,0.340714,0.659286
8401,0.340674,0.659326
8402,0.340633,0.659367
8403,0.340593,0.659407
8404,0.340552,0.659448
8405,0.340512,0.659488
8406,0.340471,0.659529
8407,0.340431,0.659569
8408,0.340509,0.659491
8409,0.340587,0.659413
8410,0.340547,0.659453
8411,0.340506,0.659494
8412,0.340466,0.659534
8413,0.340426,0.659574
8414,0.340504,0.659496
8415,0.340463,0.659537
8416,0.340423,0.659577
8417,0.340501,0.659499
8418,0.340461,0.659539
8419,0.340420,0.659580
8420,0.340380,0.659620
8421,0.340340,0.659660
8422,0.340418,0.659582
8423,0.340378,0.659622
8424,0.340337,0.659663
8425,0.340415,0.659585
8426,0.340375,0.659625
8427,0.340335,0.659665
8428,0.340413,0.659587
8429,0.340373,0.659627
8430,0.340332,0.659668
8431,0.340410,0.659590
8432,0.340370,0.659630
8433,0.340330,0.659670
8434,0.340408,0.659592
8435,0.340486,0.659514
8436,0.340564,0.659436
8437,0.340524,0.659476
8438,0.340602,0.659398
8439,0.340562,0.659438
8440,0.340521,0.659479
8441,0.340481,0.659519
8442,0.340441,0.659559
8443,0.340400,0.659600
8444,0.340360,0.659640
8445,0.340320,0.659680
8446,0.340398,0.659602
8447,0.340476,0.659524
8448,0.340436,0.659564
8449,0.340514,0.659486
8450,0.340473,0.659527
8451,0.340551,0.659449
8452,0.340511,0.659489
8453,0.340589,0.659411
8454,0.340549,0.659451
8455,0.340509,0.659491
8456,0.340468,0.659532
8457,0.340546,0.659454
8458,0.340506,0.659494
8459,0.340466,0.659534
8460,0.340544,0.659456
8461,0.340503,0.659497
8462,0.340581,0.659419
8463,0.340541,0.659459
8464,0.340619,0.659381
8465,0.340697,0.659303
8466,0.340657,0.659343
8467,0.340617,0.659383
8468,0.340576,0.659424
8469,0.340536,0.659464
8470,0.340614,0.659386
8471,0.340574,0.659426
8472,0.340652,0.659348
8473,0.340611,0.659389
8474,0.340571,0.659429
8475,0.340649,0.659351
8476,0.340727,0.659273
8477,0.340805,0.659195
8478,0.340764,0.659236
8479,0.340842,0.659158
8480,0.340802,0.659198
8481,0.340762,0.659238
8482,0.340722,0.659278
8483,0.340681,0.659319
8484,0.340641,0.659359
8485,0.340719,0.659281
8486,0.340679,0.659321
8487,0.340639,0.659361
8488,0.340598,0.659402
8489,0.340558,0.659442
8490,0.340518,0.659482
8491,0.340478,0.659522
8492,0.340556,0.659444
8493,0.340516,0.659484
8494,0.340476,0.659524
8495,0.340436,0.659564
8496,0.340395,0.659605
8497,0.340355,0.659645
8498,0.340433,0.659567
8499,0.340511,0.659489
8500,0.340588,0.659412
8501,0.340548,0.659452
8502,0.340508,0.659492
8503,0.340586,0.659414
8504,0.340546,0.659454
8505,0.340623,0.659377
8506,0.340583,0.659417
8507,0.340543,0.659457
8508,0.340503,0.659497
8509,0.340463,0.659537
8510,0.340423,0.659577
8511,0.340383,0.659617
8512,0.340343,0.659657
8513,0.340303,0.659697
8514,0.340263,0.659737
8515,0.340223,0.659777
8516,0.340183,0.659817
8517,0.340143,0.659857
8518,0.340221,0.659779
8519,0.340181,0.659819
8520,0.340141,0.659859
8521,0.340218,0.659782
8522,0.340178,0.659822
8523,0.340138,0.659862
8524,0.340099,0.659901
8525,0.340059,0.659941
8526,0.340019,0.659981
8527,0.339979,0.660021
8528,0.339939,0.660061
8529,0.339899,0.660101
8530,0.339977,0.660023
8531,0.339937,0.660063
8532,0.339897,0.660103
8533,0.339857,0.660143
8534,0.339817,0.660183
8535,0.339777,0.660223
8536,0.339738,0.660262
8537,0.339815,0.660185
8538,0.339775,0.660225
8539,0.339852,0.660148
8540,0.339813,0.660187
8541,0.339890,0.660110
8542,0.339850,0.660150
8543,0.339810,0.660190
8544,0.339771,0.660229
8545,0.339848,0.660152
8546,0.339925,0.660075
8547,0.339885,0.660115
8548,0.339846,0.660154
8549,0.339806,0.660194
8550,0.339766,0.660234
8551,0.339843,0.660157
8552,0.339920,0.660080
8553,0.339881,0.660119
8554,0.339841,0.660159
8555,0.339801,0.660199
8556,0.339762,0.660238
8557,0.339722,0.660278
8558,0.339682,0.660318
8559,0.339759,0.660241
8560,0.339836,0.660164
8561,0.339797,0.660203
8562,0.339757,0.660243
8563,0.339717,0.660283
8564,0.339794,0.660206
8565,0.339872,0.660128
8566,0.339832,0.660168
8567,0.339792,0.660208
8568,0.339753,0.660247
8569,0.339830,0.660170
8570,0.339790,0.660210
8571,0.339867,0.660133
8572,0.339827,0.660173
8573,0.339788,0.660212
8574,0.339748,0.660252
8575,0.339708,0.660292
8576,0.339669,0.660331
8577,0.339629,0.660371
8578,0.339706,0.660294
8579,0.339667,0.660333
8580,0.339627,0.660373
8581,0.339587,0.660413
8582,0.339664,0.660336
8583,0.339625,0.660375
8584,0.339702,0.660298
8585,0.339662,0.660338
8586,0.339623,0.660377
8587,0.339700,0.660300
8588,0.339776,0.660224
8589,0.339737,0.660263
8590,0.339697,0.660303
8591,0.339658,0.660342
8592,0.339618,0.660382
8593,0.339579,0.660421
8594,0.339539,0.660461
8595,0.339500,0.660500
8596,0.339460,0.660540
8597,0.339537,0.660463
8598,0.339498,0.660502
8599,0.339458,0.660542
8600,0.339419,0.660581
8601,0.339379,0.660621
8602,0.339340,0.660660
8603,0.339300,0.660700
8604,0.339261,0.660739
8605,0.339338,0.660662
8606,0.339414,0.660586
8607,0.339375,0.660625
8608,0.339336,0.660664
8609,0.339412,0.660588
8610,0.339489,0.660511
8611,0.339450,0.660550
8612,0.339410,0.660590
8613,0.339371,0.660629
8614,0.339447,0.660553
8615,0.339408,0.660592
8616,0.339369,0.660631
8617,0.339445,0.660555
8618,0.339406,0.660594
8619,0.339367,0.660633
8620,0.339327,0.660673
8621,0.339404,0.660596
8622,0.339480,0.660520
8623,0.339441,0.660559
8624,0.339402,0.660598
8625,0.339478,0.660522
8626,0.339439,0.660561
8627,0.339400,0.660600
8628,0.339360,0.660640
8629,0.339321,0.660679
8630,0.339397,0.660603
8631,0.339358,0.660642
8632,0.339319,0.660681
8633,0.339280,0.660720
8634,0.339240,0.660760
8635,0.339201,0.660799
8636,0.339277,0.660723
8637,0.339238,0.660762
8638,0.339199,0.660801
8639,0.339160,0.660840
8640,0.339120,0.660880
8641,0.339081,0.660919
8642,0.339042,0.660958
8643,0.339003,0.660997
8644,0.338963,0.661037
8645,0.338924,0.661076
8646,0.339001,0.660999
8647,0.338961,0.661039
8648,0.338922,0.661078
8649,0.338883,0.661117
8650,0.338844,0.661156
8651,0.338805,0.661195
8652,0.338766,0.661234
8653,0.338726,0.661274
8654,0.338687,0.661313
8655,0.338648,0.661352
8656,0.338609,0.661391
8657,0.338685,0.661315
8658,0.338646,0.661354
8659,0.338607,0.661393
8660,0.338568,0.661432
8661,0.338529,0.661471
8662,0.338490,0.661510
8663,0.338451,0.661549
8664,0.338412,0.661588
8665,0.338373,0.661627
8666,0.338334,0.661666
8667,0.338410,0.661590
8668,0.338486,0.661514
8669,0.338447,0.661553
8670,0.338524,0.661476
8671,0.338485,0.661515
8672,0.338446,0.661554
8673,0.338522,0.661478
8674,0.338483,0.661517
8675,0.338444,0.661556
8676,0.338405,0.661595
8677,0.338366,0.661634
8678,0.338327,0.661673
8679,0.338288,0.661712
8680,0.338249,0.661751
8681,0.338325,0.661675
8682,0.338401,0.661599
8683,0.338362,0.661638
8684,0.338439,0.661561
8685,0.338515,0.661485
8686,0.338476,0.661524
8687,0.338552,0.661448
8688,0.338513,0.661487
8689,0.338474,0.661526
8690,0.338435,0.661565
8691,0.338396,0.661604
8692,0.338357,0.661643
8693,0.338318,0.661682
8694,0.338394,0.661606
8695,0.338355,0.661645
8696,0.338431,0.661569
8697,0.338508,0.661492
8698,0.338469,0.661531
8699,0.338430,0.661570
8700,0.338391,0.661609
8701,0.338352,0.661648
8702,0.338428,0.661572
8703,0.338389,0.661611
8704,0.338350,0.661650
8705,0.338311,0.661689
8706,0.338272,0.661728
8707,0.338234,0.661766
8708,0.338310,0.661690
8709,0.338271,0.661729
8710,0.338232,0.661768
8711,0.338193,0.661807
8712,0.338269,0.661731
8713,0.338230,0.661770
8714,0.338191,0.661809
8715,0.338153,0.661847
8716,0.338114,0.661886
8717,0.338075,0.661925
8718,0.338151,0.661849
8719,0.338112,0.661888
8720,0.338073,0.661927
8721,0.338149,0.661851
8722,0.338225,0.661775
8723,0.338186,0.661814
8724,0.338262,0.661738
8725,0.338338,0.661662
8726,0.338414,0.661586
8727,0.338490,0.661510
8728,0.338451,0.661549
8729,0.338527,0.661473
8730,0.338603,0.661397
8731,0.338564,0.661436
8732,0.338639,0.661361
8733,0.338601,0.661399
8734,0.338562,0.661438
8735,0.338523,0.661477
8736,0.338484,0.661516
8737,0.338560,0.661440
8738,0.338521,0.661479
8739,0.338483,0.661517
8740,0.338444,0.661556
8741,0.338520,0.661480
8742,0.338481,0.661519
8743,0.338442,0.661558
8744,0.338518,0.661482
8745,0.338479,0.661521
8746,0.338555,0.661445
8747,0.338630,0.661370
8748,0.338592,0.661408
8749,0.338553,0.661447
8750,0.338514,0.661486
8751,0.338476,0.661524
8752,0.338551,0.661449
8753,0.338627,0.661373
8754,0.338702,0.661298
8755,0.338664,0.661336
8756,0.338625,0.661375
8757,0.338586,0.661414
8758,0.338548,0.661452
8759,0.338623,0.661377
8760,0.338584,0.661416
8761,0.338546,0.661454
8762,0.338621,0.661379
8763,0.338583,0.661417
8764,0.338658,0.661342
8765,0.338734,0.661266
8766,0.338695,0.661305
8767,0.338770,0.661230
8768,0.338732,0.661268
8769,0.338693,0.661307
8770,0.338655,0.661345
8771,0.338730,0.661270
8772,0.338691,0.661309
8773,0.338653,0.661347
8774,0.338614,0.661386
8775,0.338575,0.661425
8776,0.338537,0.661463
8777,0.338498,0.661502
8778,0.338460,0.661540
8779,0.338421,0.661579
8780,0.338383,0.661617
8781,0.338458,0.661542
8782,0.338419,0.661581
8783,0.338495,0.661505
8784,0.338570,0.661430
8785,0.338532,0.661468
8786,0.338493,0.661507
8787,0.338455,0.661545
8788,0.338416,0.661584
8789,0.338491,0.661509
8790,0.338567,0.661433
8791,0.338642,0.661358
8792,0.338603,0.661397
8793,0.338678,0.661322
8794,0.338640,0.661360
8795,0.338715,0.661285
8796,0.338790,0.661210
8797,0.338752,0.661248
8798,0.338827,0.661173
8799,0.338788,0.661212
8800,0.338750,0.661250
8801,0.338825,0.661175
8802,0.338787,0.661213
8803,0.338862,0.661138
8804,0.338937,0.661063
8805,0.339012,0.660988
8806,0.338973,0.661027
8807,0.338935,0.661065
8808,0.339010,0.660990
8809,0.338972,0.661028
8810,0.338933,0.661067
8811,0.339008,0.660992
8812,0.338970,0.661030
8813,0.339045,0.660955
8814,0.339006,0.660994
8815,0.338968,0.661032
8816,0.339043,0.660957
8817,0.339004,0.660996
8818,0.339079,0.660921
8819,0.339041,0.660959
8820,0.339002,0.660998
8821,0.339077,0.660923
8822,0.339039,0.660961
8823,0.339114,0.660886
8824,0.339075,0.660925
8825,0.339037,0.660963
8826,0.339112,0.660888
8827,0.339187,0.660813
8828,0.339148,0.660852
8829,0.339110,0.660890
8830,0.339185,0.660815
8831,0.339259,0.660741
8832,0.339221,0.660779
8833,0.339183,0.660817
8834,0.339144,0.660856
8835,0.339106,0.660894
8836,0.339067,0.660933
8837,0.339142,0.660858
8838,0.339104,0.660896
8839,0.339179,0.660821
8840,0.339253,0.660747
8841,0.339328,0.660672
8842,0.339403,0.660597
8843,0.339364,0.660636
8844,0.339326,0.660674
8845,0.339288,0.660712
8846,0.339249,0.660751
8847,0.339211,0.660789
8848,0.339286,0.660714
8849,0.339247,0.660753
8850,0.339209,0.660791
8851,0.339171,0.660829
8852,0.339132,0.660868
8853,0.339094,0.660906
8854,0.339056,0.660944
8855,0.339018,0.660982
8856,0.339092,0.660908
8857,0.339054,0.660946
8858,0.339128,0.660872
8859,0.339090,0.660910
8860,0.339052,0.660948
8861,0.339127,0.660873
8862,0.339201,0.660799
8863,0.339163,0.660837
8864,0.339125,0.660875
8865,0.339199,0.660801
8866,0.339161,0.660839
8867,0.339235,0.660765
8868,0.339197,0.660803
8869,0.339272,0.660728
8870,0.339233,0.660767
8871,0.339308,0.660692
8872,0.339382,0.660618
8873,0.339457,0.660543
8874,0.339419,0.660581
8875,0.339380,0.660620
8876,0.339342,0.660658
8877,0.339304,0.660696
8878,0.339266,0.660734
8879,0.339340,0.660660
8880,0.339302,0.660698
8881,0.339376,0.660624
8882,0.339338,0.660662
8883,0.339300,0.660700
8884,0.339262,0.660738
8885,0.339223,0.660777
8886,0.339185,0.660815
8887,0.339260,0.660740
8888,0.339221,0.660779
8889,0.339296,0.660704
8890,0.339258,0.660742
8891,0.339219,0.660781
8892,0.339181,0.660819
8893,0.339256,0.660744
8894,0.339330,0.660670
8895,0.339292,0.660708
8896,0.339254,0.660746
8897,0.339215,0.660785
8898,0.339290,0.660710
8899,0.339252,0.660748
8900,0.339213,0.660787
8901,0.339288,0.660712
8902,0.339250,0.660750
8903,0.339212,0.660788
8904,0.339173,0.660827
8905,0.339248,0.660752
8906,0.339210,0.660790
8907,0.339171,0.660829
8908,0.339133,0.660867
8909,0.339095,0.660905
8910,0.339169,0.660831
8911,0.339244,0.660756
8912,0.339206,0.660794
8913,0.339280,0.660720
8914,0.339242,0.660758
8915,0.339204,0.660796
8916,0.339166,0.660834
8917,0.339128,0.660872
8918,0.339089,0.660911
8919,0.339164,0.660836
8920,0.339126,0.660874
8921,0.339088,0.660912
8922,0.339162,0.660838
8923,0.339124,0.660876
8924,0.339086,0.660914
8925,0.339048,0.660952
8926,0.339122,0.660878
8927,0.339084,0.660916
8928,0.339158,0.660842
8929,0.339120,0.660880
8930,0.339082,0.660918
8931,0.339156,0.660844
8932,0.339118,0.660882
8933,0.339080,0.660920
8934,0.339042,0.660958
8935,0.339004,0.660996
8936,0.338966,0.661034
8937,0.338928,0.661072
8938,0.339002,0.660998
8939,0.338964,0.661036
8940,0.338926,0.661074
8941,0.338888,0.661112
8942,0.338850,0.661150
8943,0.338924,0.661076
8944,0.338886,0.661114
8945,0.338849,0.661151
8946,0.338811,0.661189
8947,0.338773,0.661227
8948,0.338735,0.661265
8949,0.338809,0.661191
8950,0.338883,0.661117
8951,0.338845,0.661155
8952,0.338919,0.661081
8953,0.338881,0.661119
8954,0.338843,0.661157
8955,0.338805,0.661195
8956,0.338767,0.661233
8957,0.338841,0.661159
8958,0.338803,0.661197
8959,0.338877,0.661123
8960,0.338839,0.661161
8961,0.338913,0.661087
8962,0.338875,0.661125
8963,0.338837,0.661163
8964,0.338800,0.661200
8965,0.338762,0.661238
8966,0.338836,0.661164
8967,0.338798,0.661202
8968,0.338760,0.661240
8969,0.338834,0.661166
8970,0.338907,0.661093
8971,0.338981,0.661019
8972,0.339055,0.660945
8973,0.339128,0.660872
8974,0.339091,0.660909
8975,0.339053,0.660947
8976,0.339127,0.660873
8977,0.339089,0.660911
8978,0.339051,0.660949
8979,0.339013,0.660987
8980,0.338976,0.661024
8981,0.338938,0.661062
8982,0.338900,0.661100
8983,0.338862,0.661138
8984,0.338936,0.661064
8985,0.338898,0.661102
8986,0.338860,0.661140
8987,0.338823,0.661177
8988,0.338785,0.661215
8989,0.338747,0.661253
8990,0.338710,0.661290
8991,0.338783,0.661217
8992,0.338746,0.661254
8993,0.338708,0.661292
8994,0.338670,0.661330
8995,0.338633,0.661367
8996,0.338706,0.661294
8997,0.338780,0.661220
8998,0.338742,0.661258
8999,0.338704,0.661296
9000,0.338778,0.661222
9001,0.338740,0.661260
9002,0.338814,0.661186
9003,0.338776,0.661224
9004,0.338738,0.661262
9005,0.338701,0.661299
9006,0.338663,0.661337
9007,0.338626,0.661374
9008,0.338588,0.661412
9009,0.338550,0.661450
9010,0.338513,0.661487
9011,0.338586,0.661414
9012,0.338660,0.661340
9013,0.338733,0.661267
9014,0.338695,0.661305
9015,0.338658,0.661342
9016,0.338731,0.661269
9017,0.338804,0.661196
9018,0.338878,0.661122
9019,0.338840,0.661160
9020,0.338803,0.661197
9021,0.338765,0.661235
9022,0.338728,0.661272
9023,0.338690,0.661310
9024,0.338652,0.661348
9025,0.338726,0.661274
9026,0.338688,0.661312
9027,0.338651,0.661349
9028,0.338613,0.661387
9029,0.338576,0.661424
9030,0.338538,0.661462
9031,0.338501,0.661499
9032,0.338463,0.661537
9033,0.338426,0.661574
9034,0.338388,0.661612
9035,0.338462,0.661538
9036,0.338424,0.661576
9037,0.338387,0.661613
9038,0.338460,0.661540
9039,0.338422,0.661578
9040,0.338385,0.661615
9041,0.338458,0.661542
